Time (UTC),Open,High,Low,Close,Volume 
2011.12.12 22:00:00,1.00732,1.0077,1.00309,1.00649,23137.61
2011.12.13 02:00:00,1.00649,1.00966,1.00549,1.00839,25734.24
2011.12.13 06:00:00,1.00841,1.01247,1.00719,1.0099,40961.39
2011.12.13 10:00:00,1.00996,1.01511,1.00962,1.0126,40422.37
2011.12.13 14:00:00,1.01258,1.01633,1.00559,1.00751,54288.96
2011.12.13 18:00:00,1.00749,1.0083,0.9981,1.00178,44107.41
2011.12.13 22:00:00,1.00182,1.00182,0.99836,1.00117,22824.43
2011.12.14 02:00:00,1.00114,1.0031,0.99989,1.0017,22359.91
2011.12.14 06:00:00,1.0017,1.00338,0.99942,1.00313,36495.64
2011.12.14 10:00:00,1.00313,1.00456,0.99529,0.99556,50786.59
2011.12.14 14:00:00,0.99556,0.99608,0.98848,0.99212,60463.12
2011.12.14 18:00:00,0.99212,0.99429,0.989,0.99109,40262.11
2011.12.14 22:00:00,0.9911,0.99171,0.98859,0.9893,24960.61
2011.12.15 02:00:00,0.98927,0.99062,0.98623,0.98763,26608.98
2011.12.15 06:00:00,0.98762,0.99383,0.98709,0.98849,44346.38
2011.12.15 10:00:00,0.98841,0.99897,0.98823,0.99871,45077.13
2011.12.15 14:00:00,0.99873,0.99892,0.99142,0.99317,49922.63
2011.12.15 18:00:00,0.9932,0.99477,0.99122,0.99232,26954.12
2011.12.15 22:00:00,0.99232,0.99746,0.99213,0.99694,21645.8252
2011.12.16 02:00:00,0.99694,0.99877,0.99611,0.99675,20522.91
2011.12.16 06:00:00,0.99675,1.00185,0.99649,1.00031,38028.84
2011.12.16 10:00:00,1.00031,1.00275,0.99822,0.99971,39528.98
2011.12.16 14:00:00,0.99973,1.0003,0.99365,0.99518,52171.77
2011.12.16 18:00:00,0.99516,0.99834,0.9948,0.99814,32688.47
2011.12.18 22:00:00,0.99911,0.99911,0.99227,0.9924,27784.94
2011.12.19 02:00:00,0.9924,0.99393,0.99013,0.99143,35134.15
2011.12.19 06:00:00,0.99141,0.99564,0.9912,0.99476,38563.99
2011.12.19 10:00:00,0.99478,0.99708,0.99374,0.99657,38531.82
2011.12.19 14:00:00,0.99657,0.99664,0.99076,0.99262,49190.29
2011.12.19 18:00:00,0.99266,0.99305,0.9884,0.98985,37125.7
2011.12.19 22:00:00,0.98984,0.99419,0.98961,0.99285,29756.24
2011.12.20 02:00:00,0.99285,0.9945,0.99208,0.99442,25399.24
2011.12.20 06:00:00,0.99444,0.99964,0.99267,0.99953,41662.68
2011.12.20 10:00:00,0.99953,1.00459,0.99793,1.0033,42284.08
2011.12.20 14:00:00,1.00332,1.00948,1.00314,1.00738,47011.69
2011.12.20 18:00:00,1.00743,1.0084,1.0055,1.00814,30167.23
2011.12.20 22:00:00,1.00815,1.01372,1.00614,1.01271,26743.06
2011.12.21 02:00:00,1.01271,1.0149,1.01142,1.01449,28355.49
2011.12.21 06:00:00,1.01449,1.02128,1.01416,1.01764,43739.61
2011.12.21 10:00:00,1.01764,1.02195,1.00708,1.01017,53773.45
2011.12.21 14:00:00,1.01018,1.01135,1.00523,1.00817,50086.44
2011.12.21 18:00:00,1.00817,1.01049,1.00671,1.01038,34275.61
2011.12.21 22:00:00,1.01039,1.01083,1.00619,1.00738,22956.94
2011.12.22 02:00:00,1.00741,1.00934,1.00632,1.00827,23404.39
2011.12.22 06:00:00,1.00827,1.01456,1.00811,1.01375,34873.81
2011.12.22 10:00:00,1.01373,1.01447,1.00961,1.01062,35186.07
2011.12.22 14:00:00,1.0106,1.01493,1.00987,1.01374,39107.88
2011.12.22 18:00:00,1.01374,1.01445,1.01266,1.01303,25040.76
2011.12.22 22:00:00,1.01308,1.01708,1.01278,1.01696,17850.43
2011.12.23 02:00:00,1.01697,1.01821,1.01592,1.01609,19206.88
2011.12.23 06:00:00,1.01609,1.01741,1.01524,1.01533,25389.99
2011.12.23 10:00:00,1.01533,1.0169,1.01497,1.01575,21838.99
2011.12.23 14:00:00,1.01575,1.01677,1.01327,1.01677,24773.61
2011.12.23 18:00:00,1.01676,1.01677,1.01447,1.01511,14036.96
2011.12.25 22:00:00,1.01475,1.01719,1.01421,1.0161,3761.6632
2011.12.26 02:00:00,1.0161,1.01665,1.01607,1.01645,3122.54209
2011.12.26 06:00:00,1.01644,1.01677,1.01607,1.01648,3469.1103
2011.12.26 10:00:00,1.01645,1.01672,1.0159,1.01628,3853.68797
2011.12.26 14:00:00,1.01629,1.01665,1.01595,1.01656,4860.29357
2011.12.26 18:00:00,1.01656,1.01757,1.01611,1.01707,2994.65013
2011.12.26 22:00:00,1.01702,1.01735,1.01578,1.01586,8736.1322
2011.12.27 02:00:00,1.01587,1.01615,1.01578,1.01587,11838.9642
2011.12.27 06:00:00,1.01588,1.01594,1.01578,1.01582,10371.0318
2011.12.27 10:00:00,1.01585,1.01591,1.01579,1.01587,17003.14
2011.12.27 14:00:00,1.01588,1.016,1.01578,1.01585,24497.72
2011.12.27 18:00:00,1.01585,1.01595,1.01579,1.01587,20924.43
2011.12.27 22:00:00,1.01588,1.01708,1.01471,1.01663,19670.9796
2011.12.28 02:00:00,1.0167,1.0172,1.01497,1.01499,14901.04
2011.12.28 06:00:00,1.01499,1.01798,1.01473,1.01748,24165.42
2011.12.28 10:00:00,1.01748,1.02034,1.01732,1.01973,23340.7
2011.12.28 14:00:00,1.01973,1.02018,1.00725,1.00877,42776.89
2011.12.28 18:00:00,1.00883,1.01092,1.00824,1.00949,24654.14
2011.12.28 22:00:00,1.00954,1.00991,1.00455,1.00808,23815.9938
2011.12.29 02:00:00,1.00808,1.01026,1.00752,1.00898,26523.82
2011.12.29 06:00:00,1.00902,1.01038,1.00738,1.00791,30358.68
2011.12.29 10:00:00,1.00792,1.00828,1.00466,1.00747,29450.93
2011.12.29 14:00:00,1.00743,1.01345,1.00702,1.01317,32532.47
2011.12.29 18:00:00,1.01313,1.0147,1.01151,1.01378,18747.64
2011.12.29 22:00:00,1.01381,1.01753,1.01287,1.01568,22175.4
2011.12.30 02:00:00,1.01564,1.01633,1.01398,1.01633,20444.85
2011.12.30 06:00:00,1.01632,1.01718,1.01429,1.01472,25984.64
2011.12.30 10:00:00,1.01472,1.01829,1.01467,1.01721,22698.57
2011.12.30 14:00:00,1.0172,1.02666,1.01712,1.02589,33808.89
2011.12.30 18:00:00,1.0259,1.0259,1.0209,1.02099,12692.23
2012.01.01 22:00:00,1.02246,1.02322,1.02178,1.02258,4651.48117
2012.01.02 02:00:00,1.02258,1.02319,1.02188,1.02227,3922.5118
2012.01.02 06:00:00,1.02224,1.02344,1.02141,1.02217,3215.46
2012.01.02 10:00:00,1.02217,1.02251,1.0217,1.02221,2684.26
2012.01.02 14:00:00,1.02221,1.02265,1.02175,1.02224,2233.44
2012.01.02 18:00:00,1.02225,1.0237,1.02198,1.0237,2653.8
2012.01.02 22:00:00,1.02354,1.02929,1.02347,1.02906,17409.84
2012.01.03 02:00:00,1.02909,1.03,1.02798,1.02903,14801.28
2012.01.03 06:00:00,1.029,1.03152,1.0285,1.03118,24639.3
2012.01.03 10:00:00,1.03121,1.03694,1.03119,1.03412,34858.33
2012.01.03 14:00:00,1.03408,1.03869,1.03347,1.03615,39287.28
2012.01.03 18:00:00,1.03615,1.03877,1.0359,1.03784,29688.89
2012.01.03 22:00:00,1.03773,1.03815,1.03416,1.03428,23700.5625
2012.01.04 02:00:00,1.03428,1.03625,1.03236,1.036,23932.05
2012.01.04 06:00:00,1.03602,1.03741,1.03317,1.03522,37846.76
2012.01.04 10:00:00,1.03526,1.03632,1.03076,1.03179,39769.34
2012.01.04 14:00:00,1.03179,1.03681,1.03049,1.03663,44193.57
2012.01.04 18:00:00,1.0366,1.03744,1.03492,1.03697,27620.66
2012.01.04 22:00:00,1.0369,1.03729,1.03118,1.03289,27212.01
2012.01.05 02:00:00,1.03288,1.0336,1.03168,1.03248,28087.01
2012.01.05 06:00:00,1.03248,1.03392,1.02596,1.02686,45989.05
2012.01.05 10:00:00,1.0268,1.0303,1.02392,1.02754,48983.32
2012.01.05 14:00:00,1.02754,1.02799,1.02328,1.0264,52453.72
2012.01.05 18:00:00,1.02641,1.028,1.02475,1.02644,30428.79
2012.01.05 22:00:00,1.02647,1.02662,1.02418,1.02622,24293.37
2012.01.06 02:00:00,1.02622,1.02642,1.02067,1.02252,29571.46
2012.01.06 06:00:00,1.02254,1.02684,1.02251,1.0255,36547.75
2012.01.06 10:00:00,1.02547,1.02705,1.023,1.02399,40422.81
2012.01.06 14:00:00,1.02397,1.02592,1.02026,1.02301,49623.36
2012.01.06 18:00:00,1.02301,1.02435,1.02209,1.02296,24942.18
2012.01.08 22:00:00,1.02044,1.02145,1.01539,1.01559,28169.55
2012.01.09 02:00:00,1.01559,1.01785,1.01461,1.01704,25808.99
2012.01.09 06:00:00,1.01703,1.02348,1.017,1.02304,36528.54
2012.01.09 10:00:00,1.02307,1.02348,1.02071,1.02341,35482.13
2012.01.09 14:00:00,1.02337,1.02452,1.01942,1.02113,40854.05
2012.01.09 18:00:00,1.02113,1.02579,1.02089,1.0241,26291.65
2012.01.09 22:00:00,1.0241,1.02891,1.02304,1.02823,25083.41
2012.01.10 02:00:00,1.02821,1.03202,1.0275,1.03083,30997.42
2012.01.10 06:00:00,1.03083,1.03327,1.02811,1.03196,36588.21
2012.01.10 10:00:00,1.03199,1.03521,1.03171,1.03405,37550.17
2012.01.10 14:00:00,1.03402,1.03458,1.03058,1.03186,39154.52
2012.01.10 18:00:00,1.03183,1.03293,1.03037,1.03148,24440.89
2012.01.10 22:00:00,1.03138,1.03184,1.02703,1.02838,24950.12
2012.01.11 02:00:00,1.02842,1.02907,1.02763,1.02891,20870.91
2012.01.11 06:00:00,1.02891,1.03295,1.0287,1.03246,31583.01
2012.01.11 10:00:00,1.03248,1.03262,1.02633,1.02892,40006.07
2012.01.11 14:00:00,1.02892,1.03091,1.02653,1.02983,41854.37
2012.01.11 18:00:00,1.02981,1.03174,1.02971,1.03109,24788.56
2012.01.11 22:00:00,1.03109,1.03182,1.0287,1.02961,21834.08
2012.01.12 02:00:00,1.02961,1.03131,1.02932,1.02992,22705.09
2012.01.12 06:00:00,1.02992,1.03292,1.02881,1.03279,31275.88
2012.01.12 10:00:00,1.03277,1.03782,1.03267,1.0333,43401.28
2012.01.12 14:00:00,1.03332,1.03593,1.02911,1.0326,45714.31
2012.01.12 18:00:00,1.0326,1.03466,1.03205,1.03334,28755.48
2012.01.12 22:00:00,1.03334,1.03407,1.03219,1.03285,19687.22
2012.01.13 02:00:00,1.03288,1.03342,1.03035,1.0332,24756.51
2012.01.13 06:00:00,1.0332,1.03665,1.03316,1.03606,38581.34
2012.01.13 10:00:00,1.03606,1.03685,1.03092,1.03168,39925.7
2012.01.13 14:00:00,1.03168,1.03168,1.02332,1.02876,52289.96
2012.01.13 18:00:00,1.02872,1.03322,1.02707,1.03259,28504.07
2012.01.15 22:00:00,1.02931,1.0305,1.02549,1.02716,25792.2953
2012.01.16 02:00:00,1.02716,1.02907,1.02678,1.02781,22251.92
2012.01.16 06:00:00,1.02781,1.03262,1.02742,1.03116,35538.48
2012.01.16 10:00:00,1.03114,1.03195,1.02882,1.03181,30513.49
2012.01.16 14:00:00,1.03181,1.03378,1.0312,1.03274,18454.91
2012.01.16 18:00:00,1.03274,1.03283,1.03064,1.0316,9074.885
2012.01.16 22:00:00,1.03151,1.03587,1.03038,1.03587,21738.885
2012.01.17 02:00:00,1.0359,1.03988,1.03512,1.03897,34718.72
2012.01.17 06:00:00,1.039,1.04439,1.03844,1.04397,46521.93
2012.01.17 10:00:00,1.04398,1.04502,1.03908,1.0392,40107.19
2012.01.17 14:00:00,1.03919,1.0406,1.03718,1.0382,41674.71
2012.01.17 18:00:00,1.03821,1.03948,1.03554,1.0377,25462.62
2012.01.17 22:00:00,1.0377,1.03939,1.03725,1.03859,19158.325
2012.01.18 02:00:00,1.03857,1.04061,1.0377,1.03911,26414.8
2012.01.18 06:00:00,1.0391,1.04138,1.03594,1.03867,40118.64
2012.01.18 10:00:00,1.03867,1.04286,1.03695,1.03707,46286.1
2012.01.18 14:00:00,1.03707,1.04236,1.03608,1.04191,47355.95
2012.01.18 18:00:00,1.04193,1.0438,1.04012,1.04371,31950.4
2012.01.18 22:00:00,1.04361,1.04361,1.03901,1.04028,28194.95
2012.01.19 02:00:00,1.04028,1.0408,1.03813,1.03848,32971.53
2012.01.19 06:00:00,1.03843,1.04108,1.03717,1.03964,38538.32
2012.01.19 10:00:00,1.03964,1.04343,1.03917,1.04242,37710.6
2012.01.19 14:00:00,1.04242,1.04283,1.03952,1.04023,40837.98
2012.01.19 18:00:00,1.04024,1.04272,1.0394,1.04203,28088.01
2012.01.19 22:00:00,1.04204,1.04253,1.04072,1.04171,19221.5333
2012.01.20 02:00:00,1.0417,1.04185,1.0401,1.04091,18274.71
2012.01.20 06:00:00,1.0409,1.04318,1.03839,1.03901,36473.95
2012.01.20 10:00:00,1.03901,1.04522,1.03848,1.04461,41552.59
2012.01.20 14:00:00,1.04461,1.04816,1.04403,1.04707,42914.39
2012.01.20 18:00:00,1.04707,1.049,1.04677,1.0486,21743.41
2012.01.22 22:00:00,1.04803,1.04949,1.046,1.04646,17225.69
2012.01.23 02:00:00,1.04646,1.04945,1.04634,1.04863,16175.15
2012.01.23 06:00:00,1.04861,1.05087,1.04853,1.05063,29288.6617
2012.01.23 10:00:00,1.05061,1.05674,1.0501,1.05541,41026.42
2012.01.23 14:00:00,1.05541,1.05738,1.05175,1.05285,37460.26
2012.01.23 18:00:00,1.05286,1.05432,1.05198,1.05252,24277.41
2012.01.23 22:00:00,1.05259,1.0538,1.05182,1.05223,17039.27
2012.01.24 02:00:00,1.05223,1.05223,1.04849,1.04974,22771.85
2012.01.24 06:00:00,1.04974,1.0515,1.04627,1.04679,40120.2
2012.01.24 10:00:00,1.04678,1.0479,1.04352,1.04375,38045.33
2012.01.24 14:00:00,1.04373,1.04818,1.04291,1.04782,41120.02
2012.01.24 18:00:00,1.04777,1.04962,1.04698,1.04951,24112.48
2012.01.24 22:00:00,1.04951,1.05172,1.04607,1.05088,22668.92
2012.01.25 02:00:00,1.05089,1.05359,1.05089,1.0524,24918.3
2012.01.25 06:00:00,1.0524,1.05415,1.04829,1.04831,34502.25
2012.01.25 10:00:00,1.04833,1.04841,1.04487,1.04642,41013.9
2012.01.25 14:00:00,1.04638,1.05565,1.04454,1.05451,43310.57
2012.01.25 18:00:00,1.05451,1.06204,1.05435,1.05981,44964.47
2012.01.25 22:00:00,1.05981,1.06164,1.05895,1.06061,19874.107
2012.01.26 02:00:00,1.06061,1.06382,1.05986,1.06372,20166.61
2012.01.26 06:00:00,1.06372,1.06779,1.06263,1.06748,40930.02
2012.01.26 10:00:00,1.06748,1.06882,1.06541,1.0678,38382.33
2012.01.26 14:00:00,1.06779,1.06842,1.06282,1.06382,43993
2012.01.26 18:00:00,1.06377,1.06444,1.06094,1.0631,31617.98
2012.01.26 22:00:00,1.0631,1.06411,1.05933,1.06144,22830.32
2012.01.27 02:00:00,1.06144,1.06288,1.06086,1.06162,26509.39
2012.01.27 06:00:00,1.06162,1.06549,1.06069,1.06526,38715.93
2012.01.27 10:00:00,1.06526,1.06705,1.05972,1.06021,41298.92
2012.01.27 14:00:00,1.06018,1.06583,1.0599,1.06369,51357.71
2012.01.27 18:00:00,1.06371,1.06679,1.06323,1.06567,32531.7623
2012.01.29 22:00:00,1.06401,1.06539,1.05869,1.0594,24819.1
2012.01.30 02:00:00,1.05938,1.06126,1.05701,1.05705,26722.09
2012.01.30 06:00:00,1.05708,1.058,1.05332,1.05415,45155.49
2012.01.30 10:00:00,1.05415,1.05674,1.05271,1.05342,45629.96
2012.01.30 14:00:00,1.05342,1.06,1.05316,1.05847,55289.98
2012.01.30 18:00:00,1.0585,1.06031,1.05729,1.05999,32581.66
2012.01.30 22:00:00,1.05996,1.06318,1.05782,1.06151,25764.6393
2012.01.31 02:00:00,1.06151,1.06455,1.06141,1.06342,27625.27
2012.01.31 06:00:00,1.06342,1.06854,1.06218,1.06746,42656.21
2012.01.31 10:00:00,1.06746,1.06776,1.06462,1.06579,42146.87
2012.01.31 14:00:00,1.06576,1.06737,1.05887,1.06024,61439.98
2012.01.31 18:00:00,1.06024,1.06235,1.05977,1.06223,35522.9
2012.01.31 22:00:00,1.06219,1.06384,1.0595,1.06262,29012.6164
2012.02.01 02:00:00,1.06262,1.06395,1.0603,1.06138,29121.76
2012.02.01 06:00:00,1.06141,1.06821,1.057,1.06765,46793.65
2012.02.01 10:00:00,1.06761,1.07155,1.06589,1.07028,40606.21
2012.02.01 14:00:00,1.07028,1.07409,1.07003,1.07218,52258.97
2012.02.01 18:00:00,1.07218,1.07316,1.06942,1.07055,33528.1
2012.02.01 22:00:00,1.07048,1.07572,1.07036,1.07407,27124.82
2012.02.02 02:00:00,1.07407,1.07429,1.07022,1.07177,28945.03
2012.02.02 06:00:00,1.07177,1.07425,1.0699,1.0707,41268.21
2012.02.02 10:00:00,1.07067,1.07286,1.06798,1.07169,44047.16
2012.02.02 14:00:00,1.07166,1.07475,1.0693,1.07123,47679.15
2012.02.02 18:00:00,1.07128,1.07182,1.07029,1.07131,25220.29
2012.02.02 22:00:00,1.07129,1.07158,1.06765,1.06884,24020.62
2012.02.03 02:00:00,1.06884,1.07014,1.06725,1.06911,28697.31
2012.02.03 06:00:00,1.06911,1.07226,1.06826,1.07141,36375.53
2012.02.03 10:00:00,1.07145,1.07539,1.06824,1.07357,43140.32
2012.02.03 14:00:00,1.07363,1.07948,1.07228,1.0785,51220.3
2012.02.03 18:00:00,1.0785,1.07931,1.07691,1.07706,28964.77
2012.02.05 22:00:00,1.07601,1.07685,1.07252,1.07291,20873.69
2012.02.06 02:00:00,1.07288,1.07317,1.0711,1.07259,24947.1
2012.02.06 06:00:00,1.07259,1.07368,1.06846,1.06987,38589.65
2012.02.06 10:00:00,1.06985,1.07303,1.06887,1.06939,34449.25
2012.02.06 14:00:00,1.06939,1.07467,1.06899,1.07348,40109.47
2012.02.06 18:00:00,1.0735,1.07393,1.07199,1.07278,23525.3
2012.02.06 22:00:00,1.07274,1.07299,1.07141,1.07198,22000.12
2012.02.07 02:00:00,1.07198,1.08055,1.07027,1.0794,35917.03
2012.02.07 06:00:00,1.07943,1.08231,1.07812,1.07984,40589.66
2012.02.07 10:00:00,1.07984,1.08061,1.07637,1.07922,39425.74
2012.02.07 14:00:00,1.07925,1.08166,1.07838,1.08031,45833.79
2012.02.07 18:00:00,1.08027,1.08106,1.07821,1.08081,28374.58
2012.02.07 22:00:00,1.08081,1.08103,1.07833,1.07851,22377.63
2012.02.08 02:00:00,1.0785,1.08214,1.07846,1.08166,25275.72
2012.02.08 06:00:00,1.08166,1.08445,1.08157,1.0833,37579.98
2012.02.08 10:00:00,1.0833,1.08449,1.08172,1.083,38497.93
2012.02.08 14:00:00,1.08303,1.0836,1.07687,1.07992,46765.21
2012.02.08 18:00:00,1.07992,1.08056,1.07796,1.07995,29612.94
2012.02.08 22:00:00,1.07994,1.08033,1.07416,1.0758,30477.36
2012.02.09 02:00:00,1.0758,1.08151,1.0758,1.08067,33011.67
2012.02.09 06:00:00,1.08067,1.08254,1.07945,1.08063,40484.9
2012.02.09 10:00:00,1.08062,1.08173,1.07812,1.07976,42991.64
2012.02.09 14:00:00,1.07976,1.0824,1.07831,1.08013,48513.43
2012.02.09 18:00:00,1.08017,1.08086,1.07826,1.07867,30127.66
2012.02.09 22:00:00,1.07865,1.07911,1.0733,1.07376,29671.2934
2012.02.10 02:00:00,1.07376,1.07547,1.07024,1.07138,33048.95
2012.02.10 06:00:00,1.07138,1.0717,1.068,1.06959,36357.48
2012.02.10 10:00:00,1.06959,1.06968,1.06408,1.06597,42223.02
2012.02.10 14:00:00,1.06597,1.06877,1.06547,1.06777,41192.41
2012.02.10 18:00:00,1.06773,1.06809,1.06543,1.06743,26804.76
2012.02.12 22:00:00,1.06917,1.0725,1.06808,1.07139,28520.77
2012.02.13 02:00:00,1.07138,1.07501,1.07094,1.07389,27370.75
2012.02.13 06:00:00,1.07389,1.0779,1.0722,1.07591,38759.15
2012.02.13 10:00:00,1.07593,1.07682,1.07375,1.07443,37148.39
2012.02.13 14:00:00,1.07444,1.07561,1.0724,1.07447,45365.43
2012.02.13 18:00:00,1.07447,1.07546,1.07317,1.07322,24220.65
2012.02.13 22:00:00,1.07318,1.07399,1.06928,1.06931,25160.52
2012.02.14 02:00:00,1.06931,1.06962,1.06677,1.06882,30407.51
2012.02.14 06:00:00,1.06882,1.07004,1.06642,1.06981,38679.86
2012.02.14 10:00:00,1.06981,1.07333,1.06887,1.06972,41043.9
2012.02.14 14:00:00,1.06972,1.07181,1.0667,1.06691,45258.24
2012.02.14 18:00:00,1.06692,1.06974,1.06296,1.0692,36683.26
2012.02.14 22:00:00,1.06916,1.07052,1.06691,1.06728,20077.43
2012.02.15 02:00:00,1.06727,1.07565,1.06712,1.07532,32707.61
2012.02.15 06:00:00,1.07532,1.07753,1.0733,1.07674,35135.6
2012.02.15 10:00:00,1.07674,1.07769,1.07202,1.07434,41333.48
2012.02.15 14:00:00,1.07438,1.07585,1.07042,1.07122,47858.31
2012.02.15 18:00:00,1.07117,1.07252,1.06814,1.06973,39512.15
2012.02.15 22:00:00,1.06962,1.07332,1.06804,1.07128,28769
2012.02.16 02:00:00,1.07128,1.07137,1.06603,1.06678,31100.57
2012.02.16 06:00:00,1.06678,1.06926,1.06464,1.06652,42750.61
2012.02.16 10:00:00,1.06652,1.06951,1.06534,1.06839,38128.83
2012.02.16 14:00:00,1.06838,1.07699,1.06836,1.07566,54890.06
2012.02.16 18:00:00,1.07562,1.07743,1.07485,1.07547,31275.02
2012.02.16 22:00:00,1.07557,1.08002,1.0746,1.07906,21654.41
2012.02.17 02:00:00,1.07906,1.07981,1.07673,1.07755,21768.08
2012.02.17 06:00:00,1.07753,1.07859,1.07511,1.07767,33081.94
2012.02.17 10:00:00,1.07764,1.07828,1.07474,1.0752,36903.32
2012.02.17 14:00:00,1.0752,1.07609,1.06892,1.07103,43059.55
2012.02.17 18:00:00,1.07103,1.07263,1.07026,1.0705,19656.35
2012.02.19 22:00:00,1.07724,1.08169,1.07654,1.07836,27405.87
2012.02.20 02:00:00,1.07834,1.07863,1.07681,1.07743,16678.83
2012.02.20 06:00:00,1.07745,1.07771,1.07472,1.07632,30234.64
2012.02.20 10:00:00,1.07633,1.07962,1.07605,1.07649,27755.21
2012.02.20 14:00:00,1.07651,1.0784,1.07403,1.07443,16594.55
2012.02.20 18:00:00,1.07438,1.07619,1.07419,1.07565,7059.99
2012.02.20 22:00:00,1.07567,1.07592,1.07052,1.07268,23939.46
2012.02.21 02:00:00,1.07268,1.07437,1.06804,1.07349,36475.68
2012.02.21 06:00:00,1.07347,1.07503,1.06753,1.06768,38091.01
2012.02.21 10:00:00,1.06771,1.06848,1.06553,1.06763,37312.52
2012.02.21 14:00:00,1.06763,1.07003,1.06622,1.06854,37081.66
2012.02.21 18:00:00,1.06852,1.0698,1.06559,1.06633,29927.66
2012.02.21 22:00:00,1.06637,1.06742,1.06113,1.06292,27402.96
2012.02.22 02:00:00,1.06292,1.06746,1.0628,1.06743,27110.89
2012.02.22 06:00:00,1.06743,1.06865,1.06331,1.06491,35393.51
2012.02.22 10:00:00,1.06491,1.06565,1.06109,1.06274,34949.59
2012.02.22 14:00:00,1.06274,1.06481,1.06053,1.06262,45831.93
2012.02.22 18:00:00,1.06262,1.06587,1.06254,1.0639,29584.43
2012.02.22 22:00:00,1.0639,1.06394,1.05987,1.06246,22984.8
2012.02.23 02:00:00,1.06248,1.06536,1.06213,1.06478,17430.83
2012.02.23 06:00:00,1.06475,1.07163,1.06446,1.07041,35604.02
2012.02.23 10:00:00,1.07042,1.0716,1.06822,1.07077,31550.98
2012.02.23 14:00:00,1.07073,1.07074,1.0662,1.06813,41299.05
2012.02.23 18:00:00,1.06816,1.07202,1.0667,1.07179,31926.76
2012.02.23 22:00:00,1.07177,1.07558,1.07158,1.07396,22705.02
2012.02.24 02:00:00,1.07397,1.07475,1.0721,1.07254,18010.01
2012.02.24 06:00:00,1.07253,1.07395,1.07039,1.07354,35078.52
2012.02.24 10:00:00,1.07356,1.07491,1.07099,1.07192,32131.91
2012.02.24 14:00:00,1.07192,1.07391,1.06963,1.07091,36503.69
2012.02.24 18:00:00,1.07093,1.07285,1.06898,1.0697,24609.61
2012.02.26 22:00:00,1.07084,1.07175,1.06592,1.06758,29387.79
2012.02.27 02:00:00,1.06758,1.06962,1.0671,1.06869,18644.04
2012.02.27 06:00:00,1.06865,1.06911,1.0651,1.06689,31480.53
2012.02.27 10:00:00,1.06689,1.06908,1.06545,1.06877,31964.54
2012.02.27 14:00:00,1.06877,1.07848,1.06714,1.0778,47422.43
2012.02.27 18:00:00,1.0778,1.07839,1.07529,1.07583,25927.25
2012.02.27 22:00:00,1.07586,1.07689,1.07463,1.0766,20248.26
2012.02.28 02:00:00,1.0766,1.07852,1.07578,1.07832,20157.92
2012.02.28 06:00:00,1.07834,1.0788,1.07611,1.07679,32570.46
2012.02.28 10:00:00,1.0768,1.07836,1.07526,1.0759,30819.92
2012.02.28 14:00:00,1.0759,1.07743,1.073,1.07562,43554.74
2012.02.28 18:00:00,1.07565,1.07827,1.07378,1.07666,25538.13
2012.02.28 22:00:00,1.07677,1.08128,1.07652,1.08045,24955.97
2012.02.29 02:00:00,1.08047,1.08241,1.08025,1.08037,23957.12
2012.02.29 06:00:00,1.08037,1.08231,1.08026,1.0817,29109.99
2012.02.29 10:00:00,1.0817,1.08563,1.08096,1.08314,42525.41
2012.02.29 14:00:00,1.08312,1.08554,1.07556,1.07757,50812.27
2012.02.29 18:00:00,1.07761,1.07847,1.07166,1.07321,34722.19
2012.02.29 22:00:00,1.07323,1.07612,1.07265,1.07553,25722.53
2012.03.01 02:00:00,1.07551,1.0765,1.07385,1.07528,23235.54
2012.03.01 06:00:00,1.07528,1.0776,1.07252,1.07652,35238.97
2012.03.01 10:00:00,1.07653,1.07816,1.0755,1.07597,33348.76
2012.03.01 14:00:00,1.07597,1.08119,1.07577,1.08004,45394.7
2012.03.01 18:00:00,1.08006,1.08128,1.0784,1.08099,31388.65
2012.03.01 22:00:00,1.08099,1.08187,1.07905,1.08034,19038.49
2012.03.02 02:00:00,1.08037,1.08063,1.07858,1.07887,17510.31
2012.03.02 06:00:00,1.07888,1.07978,1.07602,1.07685,30462.32
2012.03.02 10:00:00,1.07684,1.07903,1.07463,1.07557,32149.16
2012.03.02 14:00:00,1.07557,1.07649,1.07328,1.07462,41613.51
2012.03.02 18:00:00,1.07462,1.07469,1.07285,1.0734,21083.28
2012.03.04 22:00:00,1.07428,1.07449,1.07195,1.07306,16819.7611
2012.03.05 02:00:00,1.07305,1.07305,1.07042,1.07081,21180.9
2012.03.05 06:00:00,1.07081,1.0725,1.0672,1.06893,32759.61
2012.03.05 10:00:00,1.06893,1.07055,1.06721,1.06972,32122.94
2012.03.05 14:00:00,1.06972,1.07044,1.06568,1.06645,42474.49
2012.03.05 18:00:00,1.06645,1.06766,1.06592,1.06706,21327.2
2012.03.05 22:00:00,1.06708,1.06923,1.06484,1.06547,19592.84
2012.03.06 02:00:00,1.06547,1.06587,1.06049,1.06263,32683.53
2012.03.06 06:00:00,1.06263,1.06362,1.05925,1.06072,37591.92
2012.03.06 10:00:00,1.06074,1.06095,1.0564,1.0572,37713.97
2012.03.06 14:00:00,1.0572,1.05752,1.05258,1.05357,50939.66
2012.03.06 18:00:00,1.05358,1.05602,1.05263,1.05534,27612.01
2012.03.06 22:00:00,1.05535,1.05737,1.05102,1.05372,24754.55
